,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2005\NAT EXCL SET\2005 DSC07699  wqsddasdasd.jpg   ,489,,2005 DSC07699  wqsddasdasd.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2005\NAT EXCL SET\2005 DSC07718 dsfsdfsdf.jpg   ,489,,2005 DSC07718 dsfsdfsdf.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2005\NAT EXCL SET\2005southafricanaturagoldplatedsilverhippopotamus400.jpg   ,489,,2005southafricanaturagoldplatedsilverhippopotamus400.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2005\NAT CERT SET\2005 hippo sdfdsf.jpg   ,490,,2005 hippo sdfdsf.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2005\NAT CERT SET\2005 hippo efdef3.jpg   ,490,,2005 hippo efdef3.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2005\NAT CERT SET\2005 n6107 sdasdasd.jpg   ,490,,2005 n6107 sdasdasd.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2005\NAT CERT SET\2005 hippo jknh778.jpg   ,490,,2005 hippo jknh778.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2005\REP3 PRF KRD TOz\2005 390782_120504sdfsd5345345.jpg   ,491,,2005 390782_120504sdfsd5345345.jpg   
,,,C:\Users\Jos\Pictures\2005 t 64196_Obv.jpg   ,491,,2005 t 64196_Obv.jpg   
,,,C:\Users\Jos\Pictures\2005 t 64196_Rev.jpg   ,491,,2005 t 64196_Rev.jpg   
,,,C:\Users\Jos.Wilson\Google Drive\JPW-Col\SAGC\SAGC\2005\REP3 PRF KRD QTR\jqb_0142.JPG   ,492,,jqb_0142.JPG   
,,,C:\Users\Jos\Pictures\2005southafricakrugerrandquarterouncegoldproofrev400.jpg   ,492,,2005southafricakrugerrandquarterouncegoldproofrev400.jpg   
,,,C:\Users\Jos\Pictures\2005southafricaquarterounceobv400.jpg   ,492,,2005southafricaquarterounceobv400.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2005\REP3 PRF KRD QTR\2005southafricakrugerrandquarterouncegoldcertificaterev400.jpg   ,492,,2005southafricakrugerrandquarterouncegoldcertificaterev400.jpg   
,,,C:\Users\Jos\Pictures\2005 h 60298_Obv.jpg   ,493,,2005 h 60298_Obv.jpg   
,,,C:\Users\Jos\Pictures\2005 h 60298_Rev.jpg   ,493,,2005 h 60298_Rev.jpg   
,,,C:\Users\Jos\Pictures\2005 1 69857_Obv.jpg   ,493,,2005 1 69857_Obv.jpg   
,,,C:\Users\Jos\Pictures\2005 1 69857_Rev.jpg   ,493,,2005 1 69857_Rev.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2005\REP3 KRD Q Oz Cert\2005 m6Odsadasdasd.jpg   ,494,,2005 m6Odsadasdasd.jpg   
,,,C:\Users\Jos\Pictures\2005 1 69857_Rev.jpg   ,494,,2005 1 69857_Rev.jpg   
,,,C:\Users\Jos\Pictures\2005 1 69857_Obv.jpg   ,494,,2005 1 69857_Obv.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2005\REP3 KRD Q Oz Cert\2005 n7460rdfsdf45444.jpg   ,494,,2005 n7460rdfsdf45444.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2005\REP3 KRD Q Oz Cert\2005 n7460sdfsdf4.jpg   ,494,,2005 n7460sdfsdf4.jpg   
,,,C:\Users\Jos\Pictures\2005southafricafourcoinkrugerrandgoldproofcollection400.jpg   ,495,,2005southafricafourcoinkrugerrandgoldproofcollection400.jpg   
,,,C:\Users\Jos\Pictures\2005southafricafourcoinkrugerrandgoldproofcollectioncertificateobv400.jpg   ,495,,2005southafricafourcoinkrugerrandgoldproofcollectioncertificateobv400.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2005\REP3 PRSTG KRD SET\2005 artid19039_combined dffdggdf556 xzCzxC.jpg   ,496,,2005 artid19039_combined dffdggdf556 xzCzxC.jpg   
,,,C:\Users\Jos\Documents\#JPW\SAGC\Samples\2005\REP3 KRD STAR OF AFRICA SET\2005_krugerrand_1_oz_reverse.jpg   ,496,,2005_krugerrand_1_oz_reverse.jpg   
,,,C:\Users\Jos\Documents\#JPW\SAGC\Samples\2005\REP3 KRD STAR OF AFRICA SET\2005_krugerrand_1-2_oz_reverse.jpg   ,496,,2005_krugerrand_1-2_oz_reverse.jpg   
,,,C:\Users\Jos\Documents\#JPW\SAGC\Samples\2005\REP3 KRD STAR OF AFRICA SET\2005_krugerrand_1-4_oz_reverse.jpg   ,496,,2005_krugerrand_1-4_oz_reverse.jpg   
,,,C:\Users\Jos\Documents\#JPW\SAGC\Samples\2005\REP3 KRD STAR OF AFRICA SET\2005_krugerrand_1-10_oz_reverse.jpg   ,496,,2005_krugerrand_1-10_oz_reverse.jpg   
,,,C:\Users\Jos\Documents\#JPW\SAGC\Samples\2005\REP3 KRD STAR OF AFRICA SET\2005_krugerrand_obverse.jpg   ,496,,2005_krugerrand_obverse.jpg   
,,,C:\Users\Administrator\Pictures\image25108 2005 b.jpg   ,497,,image25108 2005 b.jpg   
,,,C:\Users\Jos\Documents\#JPW\SAGC\Samples\2005\REP3 PRF KRD LAUNCH SET\Kruger-1oz-Special-Launch-2005-Token-Set.png   ,497,,Kruger-1oz-Special-Launch-2005-Token-Set.png   
,,,C:\Users\Jos\Documents\#JPW\SAGC\Samples\2005\REP3 PRF KRD LAUNCH SET\Kruger 1oz Special Launch 2005 Token Set 2.jpg   ,497,,Kruger 1oz Special Launch 2005 Token Set 2.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2005\REP3 KRD STAR OF AFRICA SET\2005_krugerrand_star_of_africa_box_open dwssad322323.jpg   ,498,,2005_krugerrand_star_of_africa_box_open dwssad322323.jpg   
,,,C:\Users\Jos\Documents\#JPW\SAGC\Samples\2005\REP3 KRD STAR OF AFRICA SET\2005_krugerrand_1_oz_reverse.jpg   ,498,,2005_krugerrand_1_oz_reverse.jpg   
,,,C:\Users\Jos\Documents\#JPW\SAGC\Samples\2005\REP3 KRD STAR OF AFRICA SET\2005_krugerrand_1-2_oz_reverse.jpg   ,498,,2005_krugerrand_1-2_oz_reverse.jpg   
,,,C:\Users\Jos\Documents\#JPW\SAGC\Samples\2005\REP3 KRD STAR OF AFRICA SET\2005_krugerrand_1-4_oz_reverse.jpg   ,498,,2005_krugerrand_1-4_oz_reverse.jpg   
,,,C:\Users\Jos\Documents\#JPW\SAGC\Samples\2005\REP3 KRD STAR OF AFRICA SET\2005_krugerrand_1-10_oz_reverse.jpg   ,498,,2005_krugerrand_1-10_oz_reverse.jpg   
,,,C:\Users\Jos\Documents\#JPW\SAGC\Samples\2005\REP3 KRD STAR OF AFRICA SET\2005_krugerrand_obverse.jpg   ,498,,2005_krugerrand_obverse.jpg   
,,,C:\Users\Jos.Wilson\Google Drive\JPW-Col\SAGC\SAGC\2005\2005_South_Africa_Star_of_Africa_Krugerrand_Gold_Proof_4_Coin_Set_2 jhgfjgjhgj.jpg   ,498,,2005_South_Africa_Star_of_Africa_Krugerrand_Gold_Proof_4_Coin_Set_2 jhgfjgjhgj.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2005\REP3 KRD 1 Oz MM\2005 s4.jpg   ,499,,2005 s4.jpg   
,,,   ,500,,#VALUE!
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2005\REP3 KRD Treasures of Africa\2005_South_Africa_Tredfsdfdsfdsf.jpg   ,500,,2005_South_Africa_Tredfsdfdsfdsf.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2005\REP3 KRD Treasures of Africa\1682945_100708200424_122   ghb.jpg   ,500,,1682945_100708200424_122   ghb.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2005\REP3 KRD Treasures of Africa\1682945_100708200511_123 dsfsdfsdf.jpg   ,501,,1682945_100708200511_123 dsfsdfsdf.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2005\REP3 KRD OOM PAUL\2005 418636_10073119 asdasdasd.jpg   ,502,,2005 418636_10073119 asdasdasd.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2005\REP3 KRD OOM PAUL\2005 428058_100822221758_pic5_oom_paul_ibjeebdeedjbj.jpg   ,502,,2005 428058_100822221758_pic5_oom_paul_ibjeebdeedjbj.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2005\REP3 KRD CERT SET\2005 sdfsdfdsew4rttr44.jpg   ,503,,2005 sdfsdfdsew4rttr44.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2005\REP3 KRD CERT SET\2005 sdfasdasd234123213.jpg   ,503,,2005 sdfasdasd234123213.jpg   
,,,C:\Users\Jos\Pictures\2005 58428_Slab.jpg   ,504,,2005 58428_Slab.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2005\REP3 KRD FIRST STRIKE SET\2005 sdfsdfds3w243243.jpg   ,504,,2005 sdfsdfds3w243243.jpg   
,,,C:\Users\Jos\Pictures\2006 1157559_111204193155_2010_world_cup.jpg   ,505,,2006 1157559_111204193155_2010_world_cup.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\COL WILD LIFE 5c\438306_120421165613_2006_Black_Backed_Jackal_5c sdsdasdasdfggfg.jpg   ,508,,438306_120421165613_2006_Black_Backed_Jackal_5c sdsdasdasdfggfg.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006 455090024_o sadsad.jpg   ,508,,2006 455090024_o sadsad.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006 455090024_o  hgjjgjgjg.jpg   ,508,,2006 455090024_o  hgjjgjgjg.jpg   
,,,"C:\Users\Administrator\Pictures\!C!e9lT!Bmk~$(KGrHqJ,!h4E0Es9Ys(1BNDLg36jVw~~_3 dsffdsfdsf5.jpg   ",508,,"!C!e9lT!Bmk~$(KGrHqJ,!h4E0Es9Ys(1BNDLg36jVw~~_3 dsffdsfdsf5.jpg   "
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\COL WILD LIFE 5c\2006 8927u dsfsdfsdaf.jpg   ,508,,2006 8927u dsfsdfsdaf.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006 455090039_asdfsdfdsf.jpg   ,509,,2006 455090039_asdfsdfdsf.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006 455090039_dsfsdafewew.jpg   ,509,,2006 455090039_dsfsdafewew.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\COL WILD LIFE 10c\1035570_101219154354_img743 sdfdsfsdf.jpg   ,509,,1035570_101219154354_img743 sdfdsfsdf.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\COL WILD LIFE 10c\2006 8927p sadasdsd.jpg   ,509,,2006 8927p sadasdsd.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006_455090009_odcfdsfsdfdsf.jpg   ,510,,2006_455090009_odcfdsfsdfdsf.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006_455090009_o asddasdasd.jpg   ,510,,2006_455090009_o asddasdasd.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006_455090000_odsfdsfdsf.jpg   ,510,,2006_455090000_odsfdsfdsf.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006_455090000_o sadfasdaasd.jpg   ,510,,2006_455090000_o sadfasdaasd.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\COL WILD LIFE SET\532225_110118164748_IMG_6345 dsfdsf.jpg   ,511,,532225_110118164748_IMG_6345 dsfdsf.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\COL PRST WILD LIFE SET\2006 DSC03190 sdfdsfdsf.jpg   ,512,,2006 DSC03190 sdfdsfdsf.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\COL PRST WILD LIFE SET\2006 455079726_o sdfsadsd.jpg   ,512,,2006 455079726_o sdfsadsd.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\COL PRST WILD LIFE SET\2006 DSC03175 saddsasd.jpg   ,512,,2006 DSC03175 saddsasd.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\COL PRST WILD LIFE SET\2006 455079726_o sdfsadsd dssdw333.jpg   ,512,,2006 455079726_o sdfsadsd dssdw333.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\COM SVR RND\2006 1094259_120508114311_bulk_sterling_Tutu_1129 asdsadsad.jpg   ,513,,2006 1094259_120508114311_bulk_sterling_Tutu_1129 asdsadsad.jpg   
,,,C:\Users\Jos\Documents\#JPW\SAGC\Samples\2006\COM SVR RND\Protea2006TutuSilverR1ObverseGoldbullBig.jpg   ,513,,Protea2006TutuSilverR1ObverseGoldbullBig.jpg   
,,,C:\Users\Jos\Documents\#JPW\SAGC\Samples\2006\COM SVR RND\Protea2006TutuSilverR1ReverseGoldbullBig.jpg   ,513,,Protea2006TutuSilverR1ReverseGoldbullBig.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\COM SVR RND\2006 531285_110718223635_IMG_0558 gfbgfbgbg.jpg   ,513,,2006 531285_110718223635_IMG_0558 gfbgfbgbg.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\COM PRF PROT TOz\269848_100519104619_2006_protea_tutu_tenth dsadasd.jpg   ,514,,269848_100519104619_2006_protea_tutu_tenth dsadasd.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\Protea2006TutuGold10thReverseGoldbullBig sdfdsfdsf.jpg   ,514,,Protea2006TutuGold10thReverseGoldbullBig sdfdsfdsf.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\Proof Set 2006 2 dfssdfsdff.jpg   ,514,,Proof Set 2006 2 dfssdfsdff.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\COM PRF PROT TOz\2006_PROTEA_ONE_10TH_GOLD_Tutu_R5_cert_1297_for_item_description dfsdf.jpg   ,514,,2006_PROTEA_ONE_10TH_GOLD_Tutu_R5_cert_1297_for_item_description dfsdf.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\COM PRF PROT TOz\2006_PROTEA_ONE_10TH_GOLD_Tutu_R5_cert_1297_for_item_description sadasd.jpg   ,514,,2006_PROTEA_ONE_10TH_GOLD_Tutu_R5_cert_1297_for_item_description sadasd.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\Protea2006TutuGold1ozReverseGoldbullBig sadasd324234.jpg   ,515,,Protea2006TutuGold1ozReverseGoldbullBig sadasd324234.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\Protea2006TutuGold1ozObverseGoldbullBig dsadasdsd.jpg   ,515,,Protea2006TutuGold1ozObverseGoldbullBig dsadasdsd.jpg   
,,,"C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\COM PRF PROT SET 1Oz, TOz, SVR\2006 333098_110906104239_34567.jpg   ",516,,2006 333098_110906104239_34567.jpg   
,,,"C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\COM PRF PROT SET 1Oz, TOz, SVR\2412212_121015153941_strelitzia_031 dsadasd.jpg   ",516,,2412212_121015153941_strelitzia_031 dsadasd.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\COM LAUNCH PRF PROT SET\2006 407260_110119135725_4 ghjkl.jpg   ,517,,2006 407260_110119135725_4 ghjkl.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\COM LAUNCH PRF PROT SET\2006 407260_110119135538_cert.jpg   ,517,,2006 407260_110119135538_cert.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\COM LAUNCH PRF PROT SET\2006 407260_110119135417_TutuF.jpg   ,517,,2006 407260_110119135417_TutuF.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\BIRD 2.5c\2006 1105215_100707132553_041gfghjkljhhj.jpg   ,518,,2006 1105215_100707132553_041gfghjkljhhj.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006 532225_120530160213_IMG_0466bnbvnvbnvbn.jpg   ,518,,2006 532225_120530160213_IMG_0466bnbvnvbnvbn.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006 532225_120530160240_IMG_0465 kjghjkhk.jpg   ,518,,2006 532225_120530160240_IMG_0465 kjghjkhk.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\BIRD 2R SVR\2006 438325_100824224116_BoB_Voel dfsdf.jpg   ,519,,2006 438325_100824224116_BoB_Voel dfsdf.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006 sa2006prey-r2  gfgfgfgf.jpg   ,519,,2006 sa2006prey-r2  gfgfgfgf.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006 sa2006prey-r2  gfgfgfgf432434.jpg   ,519,,2006 sa2006prey-r2  gfgfgfgf432434.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\BIRD 2R SVR\sp1125sdfdsf.jpg   ,519,,sp1125sdfdsf.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\BIRD 2R SVR\2006 sp1125a sdaads.jpg   ,519,,2006 sp1125a sdaads.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\BIRD COMBO SET\2006 340562_120304215843_Secretaryvdfgdsf  vvvb.jpg   ,520,,2006 340562_120304215843_Secretaryvdfgdsf  vvvb.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\CUL EMASWATI TOz\1535583_120115112439_2006_R1_TOZ_EMASWATI_xzXzX.jpg   ,521,,1535583_120115112439_2006_R1_TOZ_EMASWATI_xzXzX.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006 Cultural R1 Emaswati People TOZ  2dfsdfdsf.jpg   ,521,,2006 Cultural R1 Emaswati People TOZ  2dfsdfdsf.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006 Cultural R1 Emaswati People TOZ  3fgdsgfdfgdfg.jpg   ,521,,2006 Cultural R1 Emaswati People TOZ  3fgdsgfdfgdfg.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\CUL EMASWATI TOz\2006_Cultural_Series_-_emaSwati_people_-_Toz_-_fgtr567890.jpg   ,521,,2006_Cultural_Series_-_emaSwati_people_-_Toz_-_fgtr567890.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\CUL EMASWATI TOz\2006_Cultural_Series_-_emaSwati_pedfghyuijkffg.jpg   ,521,,2006_Cultural_Series_-_emaSwati_pedfghyuijkffg.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\HER QOz\2006 1-4oz Gold R2 World Heritage Site Series  The Cradle of Humankind fdgdfg.jpg   ,522,,2006 1-4oz Gold R2 World Heritage Site Series  The Cradle of Humankind fdgdfg.jpg   
,,,C:\Users\Jos\Documents\#JPW\SAGC\Samples\2006\HER QOz LAUNCH\2006_r2_cradle_humankind_reverse.jpg   ,522,,2006_r2_cradle_humankind_reverse.jpg   
,,,C:\Users\Jos\Documents\#JPW\SAGC\Samples\2006\HER QOz LAUNCH\2006_r2_cradle_humankind_obverse.jpg   ,522,,2006_r2_cradle_humankind_obverse.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\HER QOz\2006_-_GOLD_R2_QUARTER_OUNCaasd.jpg   ,522,,2006_-_GOLD_R2_QUARTER_OUNCaasd.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\HER QOz\2006_-_GOLD_R2_QUARTER_OUNCEjasdhkash.jpg   ,522,,2006_-_GOLD_R2_QUARTER_OUNCEjasdhkash.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\HER QOz LAUNCH\2006 311092_120622192928_cradle sadasdasd.jpg   ,523,,2006 311092_120622192928_cradle sadasdasd.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\HER QOz LAUNCH\1073649_120516195832_2006_Cradle_launch_closed[1]dsdasdas.jpg   ,523,,1073649_120516195832_2006_Cradle_launch_closed[1]dsdasdas.jpg   
,,,C:\Users\Jos\Documents\#JPW\SAGC\Samples\2006\HER QOz LAUNCH\2006_r2_cradle_humankind_obverse.jpg   ,523,,2006_r2_cradle_humankind_obverse.jpg   
,,,C:\Users\Jos\Documents\#JPW\SAGC\Samples\2006\HER QOz LAUNCH\2006_r2_cradle_humankind_reverse.jpg   ,523,,2006_r2_cradle_humankind_reverse.jpg   
,,,C:\Users\Jos\Documents\#JPW\SAGC\Samples\2006\HER QOz LAUNCH\2006_r2_cradle_humankind_medallion_obverse.jpg   ,523,,2006_r2_cradle_humankind_medallion_obverse.jpg   
,,,C:\Users\Jos\Documents\#JPW\SAGC\Samples\2006\HER QOz LAUNCH\2006_r2_cradle_humankind_medallion_reverse.jpg   ,523,,2006_r2_cradle_humankind_medallion_reverse.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\NAT PRF TOz\2006 1860583_110129161338_2006_Giraffe_2 dfsfsdf.jpg   ,524,,2006 1860583_110129161338_2006_Giraffe_2 dfsfsdf.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006n 8.jpg   ,524,,2006n 8.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006n 5.jpg   ,524,,2006n 5.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\NAT PRF NAT QOz\2006 jkhlkjhlkjhkhkhjkh.jpg   ,525,,2006 jkhlkjhlkjhkhkhjkh.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006_natura_giraffe_obverse_r100.jpg   ,525,,2006_natura_giraffe_obverse_r100.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006_natura_giraffe_revers_r20.jpg   ,525,,2006_natura_giraffe_revers_r20.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006_natura_giraffe_obverse_r100.jpg   ,526,,2006_natura_giraffe_obverse_r100.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006_natura_giraffe_reverse_r50.jpg   ,526,,2006_natura_giraffe_reverse_r50.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\NAT PRF NAT 1Oz\2006 409528_101213204032_6_Dec_2010_009 fdsfdsf.jpg   ,527,,2006 409528_101213204032_6_Dec_2010_009 fdsfdsf.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006_natura_giraffe_obverse_r100.jpg   ,527,,2006_natura_giraffe_obverse_r100.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006n 2.jpg   ,527,,2006n 2.jpg   
,,,   ,528,,#VALUE!
,,,C:\Users\Jos\Pictures\2006_CERT_1.jpg   ,528,,2006_CERT_1.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\NAT LAUNCH GIRAFFE 1Oz & INT\2006 468794_100822214858_22_Augustus_2010__NATURA_GOUD_VIR_BOB_005__2006_Kameel_Front_Box.jpg   ,528,,2006 468794_100822214858_22_Augustus_2010__NATURA_GOUD_VIR_BOB_005__2006_Kameel_Front_Box.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006n 1.jpg   ,528,,2006n 1.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\@COINS\2006n 2.jpg   ,528,,2006n 2.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\NAT PROOF SET\2006 419412_101031151110__DSC0671-2 sdsadasd.jpg   ,529,,2006 419412_101031151110__DSC0671-2 sdsadasd.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\NAT PROOF SET\2006 419412_101031151209__DSC0669-1 sdaasd.jpg   ,529,,2006 419412_101031151209__DSC0669-1 sdaasd.jpg   
,,,C:\Users\Jos\Pictures\2006_natura_giraffe_prestige_box_open.jpg   ,530,,2006_natura_giraffe_prestige_box_open.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\NAT PRST PRF NAT SET\2006_natura_giraffe_prestige_box.jpg   ,530,,2006_natura_giraffe_prestige_box.jpg   
,,,C:\Users\Jos\Documents\#JPW\SAGC\Samples\2006\NAT SPEC 1Oz FIGURINE\2006_natura_giraffe_special_launch_open.jpg   ,532,,2006_natura_giraffe_special_launch_open.jpg   
,,,C:\Users\Jos\Documents\#JPW\SAGC\Samples\2006\NAT SPEC 1Oz FIGURINE\2006 Giraffe Natura 1 Oz Figuerine 4.jpg   ,532,,2006 Giraffe Natura 1 Oz Figuerine 4.jpg   
,,,C:\Users\Jos\Documents\#JPW\SAGC\Samples\2006\NAT SPEC 1Oz FIGURINE\2006_natura_giraffe_special_launch_obverse_r100.jpg   ,532,,2006_natura_giraffe_special_launch_obverse_r100.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\NAT SPEC 1Oz FIGURINE\2006 532225_110121155118_IMG_6445 fdggfdgdf.jpg   ,532,,2006 532225_110121155118_IMG_6445 fdggfdgdf.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\NAT EXCL SET\2006 Republic Giants of Africa Natura gold Proof set 2006.jpg   ,534,,2006 Republic Giants of Africa Natura gold Proof set 2006.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\NAT EXCL SET\2006 excl DSC07726 jghjhgjhg.jpg   ,534,,2006 excl DSC07726 jghjhgjhg.jpg   
,,,C:\Users\Jos.Wilson\Google Drive\JPW-Col\SAGC\SAGC\2006\$_57 dsfdsfsdf.jpg   ,535,,$_57 dsfdsfsdf.jpg   
,,,C:\Users\Jos\Pictures\2006 t 69768_Obv.jpg   ,536,,2006 t 69768_Obv.jpg   
,,,C:\Users\Jos\Pictures\2006 t 69768_Rev.jpg   ,536,,2006 t 69768_Rev.jpg   
,,,C:\Users\Jos\Pictures\2006 quarterouncekrugerrandinpresentationbox400.jpg   ,537,,2006 quarterouncekrugerrandinpresentationbox400.jpg   
,,,C:\Users\Administrator\Pictures\2006quarterouncekrugerrandcertificate400.jpg   ,537,,2006quarterouncekrugerrandcertificate400.jpg   
,,,C:\Users\Administrator\Documents\#JPW\SAGC\Samples\2006\REP3 PRF KRD QTR\2006 csdfdsfdsf.jpg   ,537,,2006 csdfdsfdsf.jpg   
